agent,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
40,2015,December,6,6,0,9,0,9,16.833333333333332,0.3333333333333333,6,0,0,6,0,0,0,0,1,6,0,0,67.22222222222223,0,0,0,0,6,0,0,6,0,0,0,0,1,5,0,0,6,0,7,0.0,0,7.0
167,2015,December,2,2,0,6,0,6,11.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,157.67,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,3,0.0,0,3.0
16,2017,February,3,3,0,19,6,13,21.0,0.0,3,0,0,1,1,0,1,0,0,3,0,0,76.42105263157895,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
171,2015,August,13,10,3,89,28,61,102.46153846153847,0.07692307692307693,13,0,0,8,5,0,0,1,6,10,3,0,115.27606741573034,0,13,0,0,0,13,0,0,0,0,1,0,13,0,0,0,0,13,26,3.0,1,30.0
105,2015,August,4,1,3,28,8,20,102.0,0.0,4,0,0,1,3,0,0,0,2,1,3,0,162.535,1,3,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,4,8,2.0,0,10.0
196,2016,July,31,22,9,186,56,130,147.61290322580646,0.1935483870967742,31,0,0,11,7,2,11,3,28,22,9,0,158.17193548387095,7,24,0,0,0,31,0,0,0,0,1,0,29,2,0,0,0,31,72,17.0,2,91.0
385,2017,April,30,19,11,90,60,30,104.9,0.06666666666666667,30,0,0,0,11,0,19,0,18,19,11,0,80.33333333333333,0,0,30,0,0,30,0,0,0,0,0,0,1,29,0,0,0,30,59,0.0,0,59.0
26,2016,May,44,5,39,200,86,114,184.3181818181818,0.1590909090909091,5,39,0,43,1,0,0,0,2,5,39,0,88.57865,0,44,0,0,0,44,0,0,0,0,22,0,44,0,0,0,39,5,92,0.0,0,92.0
243,2016,October,21,21,0,162,50,112,174.95238095238096,0.3333333333333333,21,0,0,11,10,0,0,0,10,21,0,0,54.27166666666668,0,21,0,0,0,21,0,0,0,0,0,0,4,0,17,0,0,21,39,1.0,0,40.0
358,2016,November,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,33.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
11,2015,July,12,6,6,87,23,64,97.33333333333333,0.4166666666666667,12,0,0,2,0,0,10,0,0,6,6,0,50.23770114942529,12,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,12,0,19,0.0,0,19.0
16,2015,September,6,3,3,33,10,23,56.0,0.16666666666666666,6,0,0,5,1,0,0,0,2,3,3,0,64.34969696969695,0,6,0,0,0,6,0,0,0,0,1,0,6,0,0,0,6,0,12,0.0,0,12.0
1,2016,April,271,67,204,575,37,538,195.40959409594095,0.11070110701107011,78,193,0,200,71,0,0,0,53,67,204,0,68.6495652173913,0,0,271,0,0,271,0,0,0,0,0,1,195,76,0,0,271,0,512,0.0,0,512.0
214,2016,April,2,0,2,4,0,4,1.0,0.5,2,0,0,2,0,0,0,0,0,0,1,1,107.0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,3,0.0,0,3.0
138,2016,August,23,21,2,92,32,60,62.65217391304348,0.0,23,0,0,21,0,0,2,0,8,21,2,0,80.79891304347827,0,23,0,0,0,23,0,0,0,0,0,0,23,0,0,0,23,0,46,0.0,0,46.0
52,2017,May,24,24,0,76,43,33,132.25,0.08333333333333333,24,0,0,24,0,0,0,1,20,24,0,0,91.74868421052629,0,24,0,0,0,24,0,0,0,0,0,0,7,17,0,0,24,0,47,0.0,0,47.0
240,2015,November,300,237,63,936,226,710,44.236666666666665,0.19,300,0,0,267,33,0,0,57,318,237,59,4,53.772745726495735,300,0,0,0,0,300,0,0,0,2,9,3,285,14,0,1,0,300,530,17.0,3,550.0
15,2016,August,15,10,5,93,30,63,110.26666666666667,0.4666666666666667,15,0,0,7,8,0,0,1,6,10,5,0,153.65612903225806,9,6,0,0,0,15,0,0,0,0,0,0,13,2,0,0,1,14,30,4.0,1,35.0
26,2015,November,3,3,0,16,4,12,28.0,0.0,3,0,0,3,0,0,0,1,1,3,0,0,31.87625,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0.0,0,7.0
104,2015,November,1,1,0,1,0,1,6.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,34.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
180,2016,October,1,1,0,0,0,0,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
115,2017,January,2,2,0,15,5,10,22.5,0.0,2,0,0,1,1,0,0,0,2,2,0,0,50.666666666666664,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
14,2016,December,122,84,38,422,109,313,57.69672131147541,0.39344262295081966,122,0,0,97,13,0,12,9,72,84,36,2,109.97035545023697,0,0,0,122,0,0,122,0,0,1,0,1,115,6,0,1,122,0,234,24.0,2,260.0
187,2016,March,2,2,0,4,0,4,38.0,1.0,2,0,0,2,0,0,0,0,1,2,0,0,85.1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,4,1.0,0,5.0
53,2016,November,4,4,0,7,0,7,4.75,0.0,4,0,0,4,0,0,0,0,0,4,0,0,75.0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,4,0.0,0,4.0
227,2016,November,1,1,0,1,0,1,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
NULL,2016,August,371,302,69,1139,318,821,58.3611859838275,0.39892183288409705,352,19,0,309,41,4,17,63,287,302,68,1,157.58138718173836,27,3,6,265,57,31,274,66,0,24,17,178,299,70,0,2,208,163,700,101.0,15,816.0
NULL,2016,September,522,435,87,1447,361,1086,102.38122605363985,0.4540229885057471,492,30,0,479,17,0,26,77,208,435,81,6,100.63693158258467,12,24,120,194,135,44,301,177,0,83,62,632,353,165,0,4,272,250,851,9.0,6,866.0
40,2017,February,24,22,2,228,64,164,48.791666666666664,0.08333333333333333,24,0,0,11,13,0,0,1,7,22,1,1,57.53241228070175,0,24,0,0,0,24,0,0,0,0,0,0,8,0,16,0,0,24,44,1.0,0,45.0
270,2016,May,2,2,0,3,2,1,3.5,0.5,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,2,0,15,2,0,0,0,0,2,2,0.0,0,2.0
95,2016,July,3,3,0,28,8,20,182.33333333333334,0.0,3,0,0,2,1,0,0,0,0,3,0,0,109.8,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
175,2017,January,4,4,0,28,8,20,42.0,0.0,4,0,0,2,2,0,0,0,3,4,0,0,51.9275,4,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,4,7,0.0,0,7.0
41,2015,September,25,0,25,50,0,50,44.0,0.0,0,25,0,0,25,0,0,0,0,0,25,0,126.0,0,0,25,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,50,0.0,0,50.0
60,2015,November,19,0,19,38,0,38,79.0,0.0,0,19,0,19,0,0,0,0,0,0,19,0,74.21052631578948,0,19,0,0,0,19,0,0,0,0,0,0,19,0,0,0,19,0,35,0.0,0,35.0
16,2017,July,14,13,1,54,9,45,163.07142857142858,0.0,14,0,0,14,0,0,0,0,6,13,1,0,98.98333333333333,0,14,0,0,0,14,0,0,0,0,0,0,12,2,0,0,14,0,33,0.0,0,33.0
79,2015,October,2,1,1,7,2,5,20.5,0.5,2,0,0,2,0,0,0,0,0,1,1,0,78.26285714285713,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,4,0.0,0,4.0
157,2016,May,4,4,0,8,0,8,0.25,0.0,4,0,0,3,0,0,1,0,0,4,0,0,109.225,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,5,0.0,0,5.0
142,2015,July,32,28,4,205,58,147,93.59375,0.125,32,0,0,19,13,0,0,3,12,28,4,0,113.78804878048778,0,32,0,0,0,32,0,0,0,0,3,0,14,0,18,0,0,32,64,1.0,0,65.0
69,2016,September,3,3,0,37,11,26,300.6666666666667,1.0,3,0,0,1,2,0,0,0,3,3,0,0,52.891891891891895,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0.0,0,4.0
330,2016,March,9,9,0,9,0,9,2.6666666666666665,0.1111111111111111,9,0,0,9,0,0,0,0,0,9,0,0,52.77777777777778,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,9,13,0.0,0,13.0
9,2015,December,349,239,110,1048,304,744,42.550143266475644,0.1977077363896848,349,0,0,292,0,0,57,48,341,239,106,4,100.66964694656485,349,0,0,0,0,349,0,0,0,5,66,2,158,37,154,0,349,0,669,50.0,2,721.0
151,2016,April,30,22,8,59,0,59,122.0,0.13333333333333333,30,0,0,30,0,0,0,0,0,22,8,0,80.91525423728814,0,30,0,0,0,30,0,0,0,0,0,1,1,29,0,0,30,0,59,0.0,0,59.0
2,2016,April,25,9,16,101,50,51,168.96,0.28,25,0,0,9,16,0,0,0,5,9,16,0,93.44554455445545,0,25,0,0,0,25,0,0,0,0,0,0,0,25,0,0,25,0,46,0.0,0,46.0
86,2016,May,6,4,2,9,2,7,24.833333333333332,0.0,6,0,0,6,0,0,0,0,1,4,2,0,134.4711111111111,0,6,0,0,0,6,0,0,0,0,0,1,6,0,0,0,6,0,12,0.0,0,12.0
85,2016,November,25,16,9,92,24,68,63.56,0.08,25,0,0,16,0,0,9,0,1,16,8,1,67.70108695652173,0,25,0,0,0,24,1,0,0,3,0,1,25,0,0,0,25,0,46,0.0,0,46.0
89,2017,July,5,4,1,19,6,13,51.6,0.0,5,0,0,4,0,0,1,0,1,4,1,0,119.73105263157896,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,10,0.0,0,10.0
17,2016,March,2,2,0,2,0,2,4.0,1.0,2,0,0,2,0,0,0,0,2,2,0,0,37.0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
242,2015,November,8,7,1,28,6,22,57.25,0.25,8,0,0,6,2,0,0,1,11,7,1,0,53.146428571428565,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,15,0.0,0,15.0
127,2016,February,5,5,0,6,1,5,4.6,0.2,5,0,0,5,0,0,0,1,1,5,0,0,35.98166666666667,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,11,1.0,0,12.0
134,2016,March,4,3,1,5,0,5,59.0,0.25,4,0,0,4,0,0,0,0,0,3,1,0,85.2,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,6,0.0,0,6.0
215,2016,June,15,14,1,32,0,32,18.8,0.8,15,0,0,15,0,0,0,0,0,14,1,0,94.6875,0,0,0,0,15,0,0,15,0,0,0,0,0,15,0,0,15,0,21,0.0,1,22.0
7,2016,November,198,171,27,761,220,541,49.28787878787879,0.11616161616161616,198,0,0,129,7,0,62,2,227,171,26,1,87.34551905387649,198,0,0,0,0,198,0,0,0,0,0,0,198,0,0,0,198,0,340,11.0,0,351.0
159,2017,June,9,7,2,30,12,18,67.33333333333333,0.2222222222222222,9,0,0,8,0,0,1,0,1,7,2,0,142.953,6,3,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,18,2.0,0,20.0
22,2017,August,17,13,4,85,23,62,147.8235294117647,0.11764705882352941,17,0,0,13,1,0,3,0,16,13,4,0,84.67823529411764,0,17,0,0,0,17,0,0,0,0,0,0,17,0,0,0,17,0,35,2.0,1,38.0
45,2016,October,1,1,0,2,0,2,4.0,1.0,1,0,0,1,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,7,1,0,0,0,1,0,2,1.0,0,3.0
220,2016,March,27,27,0,34,30,4,11.333333333333334,0.2962962962962963,27,0,0,27,0,0,0,0,17,27,0,0,78.0,0,27,0,0,0,27,0,0,0,0,0,0,2,25,0,0,27,0,48,0.0,0,48.0
121,2017,August,1,1,0,6,1,5,179.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,75.65,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
253,2016,April,9,7,2,63,18,45,94.66666666666667,0.1111111111111111,9,0,0,6,1,2,0,0,3,7,2,0,55.88111111111112,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,16,0.0,0,16.0
3,2015,October,239,125,114,613,232,381,120.3765690376569,0.15481171548117154,150,89,0,233,6,0,0,0,27,125,114,0,66.76590538336052,0,239,0,0,0,239,0,0,0,3,33,0,96,143,0,0,238,1,453,1.0,1,455.0
47,2016,October,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,1,0,7,0,2,0,0,0,2,2,0.0,0,2.0
352,2015,December,1,1,0,1,1,0,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,38.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
10,2016,November,8,8,0,18,7,11,41.625,1.0,8,0,0,6,0,0,2,1,0,8,0,0,109.07555555555557,7,1,0,0,0,8,0,0,0,0,0,0,8,0,0,0,7,1,10,0.0,0,10.0
78,2017,February,1,1,0,2,0,2,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0.0,0,1.0
91,2017,March,7,7,0,31,7,24,40.142857142857146,0.0,7,0,0,7,0,0,0,0,0,7,0,0,50.483870967741936,0,6,0,0,1,6,0,1,0,0,0,0,3,4,0,0,1,6,7,0.0,0,7.0
19,2017,January,49,42,7,57,2,55,32.91836734693877,0.32653061224489793,49,0,0,49,0,0,0,0,0,42,7,0,75.0,0,7,42,0,0,49,0,0,0,0,0,0,0,49,0,0,49,0,56,0.0,0,56.0
138,2017,April,10,9,1,32,14,18,116.1,0.2,10,0,0,6,1,0,3,0,5,9,1,0,94.175,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,20,0.0,1,21.0
20,2016,May,2,2,0,6,0,6,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,119.0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
68,2015,December,1,1,0,2,1,1,66.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,64.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0.0,0,2.0
171,2016,May,8,7,1,59,19,40,112.125,0.25,8,0,0,7,1,0,0,0,3,7,1,0,62.623728813559325,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,15,0.0,0,15.0
14,2015,October,68,56,12,227,65,162,21.5,0.14705882352941177,68,0,0,66,2,0,0,0,37,56,12,0,117.41484581497797,0,0,0,68,0,1,67,0,0,2,8,1,59,2,0,7,68,0,113,1.0,0,114.0
14,2016,November,136,108,28,462,102,360,52.72794117647059,0.5220588235294118,136,0,0,128,3,0,5,4,71,108,28,0,113.18963203463198,0,0,0,136,0,0,136,0,0,1,0,0,123,12,0,1,136,0,239,8.0,2,249.0
27,2017,May,34,20,14,124,47,77,70.94117647058823,0.08823529411764706,34,0,0,34,0,0,0,0,6,20,14,0,100.92580645161293,0,34,0,0,0,34,0,0,0,0,0,0,32,2,0,0,34,0,67,0.0,0,67.0
229,2017,July,194,92,102,512,176,336,459.12371134020617,0.11855670103092783,135,59,0,193,0,0,1,0,97,92,102,0,101.7322656250001,0,122,72,0,0,194,0,0,0,0,0,1,64,129,0,1,194,0,377,0.0,0,377.0
28,2017,August,30,24,6,115,25,90,172.93333333333334,0.06666666666666667,30,0,0,24,2,0,4,1,9,24,5,1,95.48695652173912,0,30,0,0,0,30,0,0,0,0,0,0,30,0,0,0,30,0,66,2.0,0,68.0
184,2016,May,6,5,1,14,8,6,66.33333333333333,0.0,6,0,0,6,0,0,0,1,0,5,1,0,73.75,6,0,0,0,0,6,0,0,0,1,0,1,5,0,0,1,0,6,7,0.0,0,7.0
143,2017,June,18,16,2,170,52,118,261.05555555555554,0.05555555555555555,18,0,0,13,5,0,0,0,7,16,2,0,74.59011764705882,0,18,0,0,0,18,0,0,0,1,0,1,16,0,1,1,0,18,35,1.0,1,37.0
11,2016,June,17,15,2,62,14,48,117.52941176470588,0.23529411764705882,17,0,0,14,0,0,3,0,6,15,2,0,88.96967741935487,15,2,0,0,0,17,0,0,0,0,0,0,17,0,0,0,15,2,30,2.0,0,32.0
69,2016,October,3,3,0,31,8,23,54.333333333333336,0.0,3,0,0,1,2,0,0,0,0,3,0,0,60.61774193548386,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0.0,0,7.0
196,2017,January,3,3,0,57,16,41,24.666666666666668,0.3333333333333333,3,0,0,2,0,0,1,0,0,3,0,0,28.284912280701754,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,4.0,0,10.0
157,2016,September,22,20,2,72,10,62,47.54545454545455,0.3181818181818182,22,0,0,22,0,0,0,0,2,20,2,0,110.4788888888889,12,10,0,0,0,22,0,0,0,0,0,0,22,0,0,0,22,0,47,1.0,1,49.0
52,2017,June,14,3,11,28,1,27,46.57142857142857,0.0,5,9,0,5,9,0,0,0,0,3,11,0,140.4642857142857,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,14,0,28,0.0,0,28.0
23,2017,August,1,0,1,3,0,3,174.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,80.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
19,2017,August,71,69,2,276,70,206,200.43661971830986,1.1549295774647887,71,0,0,3,68,0,0,0,7,69,1,1,103.90579710144928,0,0,71,0,0,71,0,0,0,0,0,0,0,71,0,0,71,0,71,0.0,0,71.0
19,2015,December,160,0,160,320,0,320,32.875,0.0,0,160,0,160,0,0,0,0,0,0,160,0,90.0,0,160,0,0,0,160,0,0,0,0,160,0,160,0,0,0,160,0,160,0.0,0,160.0
159,2016,September,3,3,0,12,5,7,45.0,0.0,3,0,0,3,0,0,0,0,0,3,0,0,129.09,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
2,2016,November,1,1,0,2,2,0,40.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,134.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1.0,0,3.0
134,2015,August,25,17,8,129,30,99,96.48,0.0,25,0,0,9,16,0,0,3,9,17,8,0,125.45379844961239,0,25,0,0,0,25,0,0,0,0,0,0,23,2,0,0,0,25,50,2.0,2,54.0
196,2015,October,4,4,0,10,1,9,13.0,0.0,4,0,0,1,3,0,0,0,5,4,0,0,63.5,0,4,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,4,8,0.0,0,8.0
313,2015,November,36,34,2,216,72,144,91.47222222222223,0.05555555555555555,36,0,0,0,1,1,34,0,0,34,2,0,65.91666666666667,0,36,0,0,0,36,0,0,0,0,0,0,1,35,0,0,0,36,69,0.0,0,69.0
156,2015,December,11,11,0,64,18,46,70.63636363636364,0.09090909090909091,11,0,0,5,6,0,0,0,9,11,0,0,49.048437500000006,0,11,0,0,0,11,0,0,0,0,0,0,7,3,1,0,0,11,21,0.0,0,21.0
306,2016,January,2,1,1,4,2,2,0.5,0.0,2,0,0,2,0,0,0,0,1,1,1,0,32.3,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,4,0.0,0,4.0
314,2016,February,24,23,1,98,25,73,42.708333333333336,0.16666666666666666,24,0,0,19,5,0,0,1,7,23,1,0,45.9,0,24,0,0,0,24,0,0,0,0,0,1,24,0,0,0,0,24,42,0.0,2,44.0
241,2016,July,62,52,10,301,87,214,76.24193548387096,0.16129032258064516,62,0,0,46,16,0,0,8,63,52,10,0,144.3391362126246,62,0,0,0,0,62,0,0,0,0,0,0,62,0,0,0,0,62,127,22.0,2,151.0
68,2016,October,28,0,28,112,56,56,393.0,0.0,0,28,0,0,28,0,0,0,0,0,28,0,72.0,0,0,28,0,0,28,0,0,0,0,0,0,28,0,0,0,0,28,56,0.0,0,56.0
314,2017,August,44,30,14,285,78,207,158.88636363636363,0.6818181818181818,44,0,0,17,23,0,4,2,13,30,14,0,195.132701754386,44,0,0,0,0,44,0,0,0,1,0,0,37,6,0,1,0,44,86,30.0,0,116.0
306,2017,July,3,3,0,7,3,4,0.0,0.6666666666666666,3,0,0,3,0,0,0,1,1,3,0,0,105.98,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
155,2016,March,4,3,1,8,2,6,35.75,0.25,4,0,0,3,1,0,0,0,2,3,1,0,105.875,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,8,0.0,0,8.0
28,2016,May,47,45,2,160,51,109,68.23404255319149,0.10638297872340426,47,0,0,37,9,0,1,0,9,45,1,1,88.55924999999999,0,47,0,0,0,47,0,0,0,0,0,0,43,4,0,0,47,0,91,3.0,0,94.0
85,2016,June,27,25,2,95,31,64,80.5925925925926,0.07407407407407407,27,0,0,24,1,0,2,1,4,25,2,0,89.00378947368422,0,27,0,0,0,27,0,0,0,0,0,0,25,2,0,0,27,0,54,0.0,0,54.0
83,2017,March,30,23,7,96,28,68,77.4,0.5,30,0,0,25,1,0,4,1,4,23,7,0,81.21145833333337,28,2,0,0,0,30,0,0,0,1,0,1,30,0,0,0,30,0,54,0.0,0,54.0
85,2017,August,54,41,13,178,47,131,96.64814814814815,0.018518518518518517,54,0,0,47,0,0,7,1,21,41,12,1,100.66028089887642,43,11,0,0,0,54,0,0,0,0,0,0,54,0,0,0,54,0,104,2.0,0,106.0
83,2016,January,18,17,1,49,13,36,21.555555555555557,0.2777777777777778,18,0,0,11,6,0,1,0,1,17,1,0,73.74285714285715,0,18,0,0,0,18,0,0,0,0,1,0,13,3,2,0,18,0,28,0.0,1,29.0
168,2016,March,4,4,0,21,7,14,56.5,0.0,4,0,0,4,0,0,0,0,0,4,0,0,75.28571428571429,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,8,0.0,0,8.0
267,2016,June,1,1,0,5,2,3,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,116.45,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
177,2016,February,25,23,2,65,20,45,18.04,0.12,25,0,0,16,6,3,0,5,16,23,2,0,46.24307692307693,1,24,0,0,0,25,0,0,0,0,0,2,21,0,3,1,0,25,49,3.0,1,53.0
314,2016,April,44,42,2,207,60,147,57.77272727272727,0.22727272727272727,44,0,0,36,6,1,1,6,10,42,2,0,62.471884057970996,15,29,0,0,0,44,0,0,0,3,0,15,36,6,0,2,0,44,74,1.0,0,75.0
9,2016,July,1703,1087,616,5807,1678,4129,103.74163241338813,0.2002348796241926,1703,0,0,1286,63,0,354,102,1428,1087,595,21,120.9140175650078,1702,0,0,1,0,1702,1,0,0,4,10,6,1490,187,26,0,1702,1,3620,376.0,11,4007.0
2,2016,August,9,9,0,126,36,90,242.11111111111111,0.0,9,0,0,9,0,0,0,0,11,9,0,0,90.91222222222221,0,9,0,0,0,9,0,0,0,0,0,0,1,0,8,0,0,9,18,0.0,0,18.0
240,2016,December,503,331,172,1834,507,1327,72.74155069582505,0.2624254473161034,503,0,0,417,86,0,0,83,543,331,167,5,72.1518865866958,503,0,0,0,0,494,8,1,0,14,0,32,417,82,0,4,0,503,936,82.0,6,1024.0
95,2017,June,1,1,0,5,2,3,164.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,87.4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
436,2017,June,6,6,0,45,14,31,227.83333333333334,0.0,6,0,0,6,0,0,0,0,2,6,0,0,77.03355555555557,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,12,0.0,0,12.0
21,2015,September,66,52,14,186,49,137,178.42424242424244,0.21212121212121213,66,0,0,24,42,0,0,0,2,52,14,0,89.84677419354838,0,66,0,0,0,66,0,0,0,0,2,0,0,66,0,0,66,0,119,0.0,0,119.0
195,2016,September,7,7,0,7,4,3,3.7142857142857144,0.0,7,0,0,3,0,0,4,0,0,7,0,0,187.85714285714286,7,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,7,0.0,0,7.0
152,2016,November,4,4,0,7,0,7,0.5,0.5,4,0,0,0,0,0,4,0,0,4,0,0,60.021428571428565,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,6,0.0,0,6.0
10,2017,March,8,8,0,11,0,11,5.625,0.25,8,0,0,4,0,0,4,0,2,8,0,0,78.83636363636363,8,0,0,0,0,8,0,0,0,1,0,1,7,0,0,1,8,0,8,0.0,0,8.0
91,2017,April,1,1,0,1,0,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
250,2015,September,86,73,13,408,105,303,51.75581395348837,0.313953488372093,86,0,0,65,19,2,0,19,36,73,11,2,119.38799019607842,0,0,0,86,0,0,86,0,0,0,0,2,78,7,0,1,0,86,165,14.0,2,181.0
6,2016,February,48,39,9,190,50,140,28.458333333333332,0.08333333333333333,48,0,0,34,8,6,0,5,9,39,8,1,40.50536842105264,0,46,0,2,0,46,2,0,0,3,0,1,45,2,0,1,3,45,92,1.0,1,94.0
147,2016,June,4,3,1,21,4,17,195.0,0.5,4,0,0,3,1,0,0,0,3,3,1,0,78.13571428571429,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0.0,1,9.0
183,2015,September,30,15,15,120,30,90,263.5,0.1,15,15,0,0,30,0,0,0,1,15,15,0,87.02999999999999,0,0,30,0,0,0,0,30,0,0,197,2,16,14,0,0,0,30,57,0.0,0,57.0
127,2015,November,5,5,0,6,0,6,0.2,0.6,5,0,0,5,0,0,0,1,3,5,0,0,40.0,0,5,0,0,0,5,0,0,0,1,0,1,5,0,0,0,0,5,9,0.0,0,9.0
135,2016,March,1,1,0,2,0,2,3.0,1.0,1,0,0,1,0,0,0,1,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
201,2016,August,6,6,0,30,12,18,272.0,0.0,6,0,0,6,0,0,0,0,0,6,0,0,130.26666666666668,0,6,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,6,12,0.0,0,12.0
75,2016,November,8,8,0,112,33,79,83.0,0.125,8,0,0,2,6,0,0,1,3,8,0,0,53.309821428571425,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,14,0.0,0,14.0
75,2017,August,3,3,0,26,7,19,167.66666666666666,0.0,3,0,0,2,1,0,0,1,1,3,0,0,141.28846153846155,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
